Rating,Company Name,Job Title,Salary,Salaries Reported,Location,,,,,
3.8,Zeotap,Backend Engineer,300000,1,Bangalore,,,,,
4,Random,Backend Engineer,400000,1,Bangalore,,,,,
4.5,SurveySparrow,Backend Engineer,400000,1,Bangalore,,,,,
4.1,Codeyoung,Backend Engineer - Intern,400000,1,Bangalore,,,,,
4.6,UrbanPiper,Backend Engineer,400000,1,Bangalore,,,,,
4.3,Clumio,Backend Engineer,400000,1,Bangalore,,,,,
4.9,Toddle,Backend Engineer - Intern,400000,1,Bangalore,,,,,
4.2,Vahan,Backend Engineer,400000,1,Bangalore,,,,,
4.5,Betterhalf,Backend Engineer,400000,1,Bangalore,,,,,
3.7,Skylo Technologies,Backend Engineer,300000,1,Bangalore,,,,,
3.9,DigiCollect,Backend Engineer,300000,1,Bangalore,,,,,
4.7,BukuWarung,Backend Engineer,400000,1,Bangalore,,,,,
4.4,Simplify360,Backend Engineer,400000,1,Bangalore,,,,,
4.6,SpotDraft,Backend Engineer,400000,1,Bangalore,,,,,
3.8,Abu Dhabi Commercial Bank,Backend Engineer,300000,1,Bangalore,,,,,
4.5,FinBox,Backend Engineer,400000,1,Bangalore,,,,,
4.5,FinBox,Backend Engineer - Intern,400000,1,Bangalore,,,,,
4.5,Tookitaki,Backend Engineer,400000,1,Bangalore,,,,,
3.6,Clover,Backend Engineer,300000,1,Bangalore,,,,,
4.7,Logward,Backend Engineer,400000,1,Bangalore,,,,,
3.1,Cnetric,Backend Engineer,300000,1,Bangalore,,,,,
4.8,Deftouch Interactive Art,Backend Engineer,400000,1,Bangalore,,,,,
4.3,Fulfil.IO,Backend Engineer,400000,1,Bangalore,,,,,
3.4,OurEye.ai,Backend Engineer - Intern,300000,1,Bangalore,,,,,
4.1,eSthenos Technologies,Backend Engineer,400000,1,Bangalore,,,,,
3.5,Adori Labs,Backend Engineer,300000,1,Bangalore,,,,,
4.9,Appsmith (India),Backend Engineer,400000,1,Bangalore,,,,,
4.9,Skillate,Backend Engineer,400000,1,Bangalore,,,,,
4.5,ShopTrade,Backend Engineer,400000,1,Bangalore,,,,,
4.4,TUNERLABS,Backend Engineer,400000,1,Bangalore,,,,,
5,vlinder Labs,Backend Engineer,600000,1,Bangalore,,,,,
1.9,Moslogi Technologies,Backend Engineer,250000,1,Bangalore,,,,,
3.2,iClimb Systems,Backend Engineer,300000,1,Bangalore,,,,,
4.5,Wanclouds,Backend Engineer,400000,1,Bangalore,,,,,
5,Increasingly technologies,Backend Engineer,600000,1,Bangalore,,,,,
4.1,Preeminence,Backend Engineer,400000,1,Bangalore,,,,,
5,WeddingVia.com,Backend Engineer,600000,1,Bangalore,,,,,
3.9,Loadshare Networks,Senior Backend Software Engineer,300000,1,Bangalore,,,,,
4.2,K12 Techno Services,Senior Backend Engineer,400000,1,Bangalore,,,,,
4.1,Cure.Fit,Senior Backend Engineer,400000,1,Bangalore,,,,,
4.1,HealthifyMe,Senior Backend Engineer,400000,1,Bangalore,,,,,
3.6,Trell,Senior Backend Engineer,300000,1,Bangalore,,,,,
3.9,Koch Industries,Senior Backend Engineer,300000,1,Bangalore,,,,,
4.1,Geekyants Software,Senior Backend Engineer,400000,1,Bangalore,,,,,
4.1,MoEngage,Senior Backend Engineer,400000,1,Bangalore,,,,,
4.4,Locus,Senior Backend Engineer,400000,1,Bangalore,,,,,
4.4,DataWeave,Senior Backend Engineer,400000,1,Bangalore,,,,,
2.7,Khosla Labs,Senior Backend Engineer,250000,1,Bangalore,,,,,
4.1,Asteria Aerospace,Senior Backend Engineer,400000,1,Bangalore,,,,,
4.6,GitLab,Senior Backend Engineer,400000,1,Bangalore,,,,,
4.6,Findem,Senior Backend Engineer,400000,1,Bangalore,,,,,
4.1,Basidia Learning,Senior Backend Engineer,400000,1,Bangalore,,,,,
5,Koshex,Senior Backend Engineer,600000,1,Bangalore,,,,,
4.1,Connect Lab,Senior Backend Engineer,400000,1,Bangalore,,,,,
4.9,Toddle,"Software Engineer, Backend - Intern",400000,1,Bangalore,,,,,
4.1,SIRPI Visualize and Decide,"Software Engineer, Backend - Intern",400000,1,Bangalore,,,,,
5,Creative Site IT Services,Java Backend Developer,600000,1,Bangalore,,,,,
3.6,Johnson Controls,Lead Backend Developer,300000,1,Bangalore,,,,,
4.1,MountBlue Technologies,Backend Web Developer,400000,1,Bangalore,,,,,
4.2,Xoxoday,Backend Web Developer,400000,1,Bangalore,,,,,
3.8,Learnmall,Backend Web Developer,300000,1,Bangalore,,,,,
4.1,660000,Python Backend Developer,400000,1,Bangalore,,,,,
4.9,Toddle,NodeJS Backend Developer - Intern,400000,1,Bangalore,,,,,
3.5,WebMobi,NodeJS Backend Developer - Intern,300000,1,Bangalore,,,,,
4.5,Marmeto,NodeJS Backend Developer,400000,1,Bangalore,,,,,
4,Ampcome,NodeJS Backend Developer,400000,1,Bangalore,,,,,
4.4,Turing.com,Sr Backend Software Engineer,400000,1,Bangalore,,,,,
3.9,Bigthinx,Backend Java Developer,300000,1,Bangalore,,,,,
4.4,Microsoft,Backend,400000,1,Bangalore,,,,,
3.6,Furlenco,Backend - Intern,300000,1,Bangalore,,,,,
4.8,Intugine Technologies,Backend - Intern,400000,1,Bangalore,,,,,
2.8,Docket Tech,Backend,250000,1,Bangalore,,,,,
4,Mindtree,Java Backend Developer (),400000,1,Bangalore,,,,,
3.8,Wipro Technologies,Java Backend Developer (),300000,1,Bangalore,,,,,
4.1,PayPal,Java Backend Developer (),400000,1,Bangalore,,,,,
3.8,Axis Bank,Backend Process,300000,1,Bangalore,,,,,
4,TCS,Backend Process,400000,1,Bangalore,,,,,
4,Fresherworld.com,Backend Process,400000,1,Bangalore,,,,,
3.8,NCC Limited,Backend Process,300000,1,Bangalore,,,,,
4.5,Groww,Backend Process,400000,1,Bangalore,,,,,
4,Vogo,Backend Process,400000,1,Bangalore,,,,,
3.6,FHPL,Backend Process,300000,1,Bangalore,,,,,
3.2,ISON Technologies,Backend Process,300000,1,Bangalore,,,,,
4.1,Lakshya asos,Backend Process,400000,1,Bangalore,,,,,
4.4,Microsoft,SDE-2 Backend,400000,1,Bangalore,,,,,
4.3,Cisco Systems,SDE-2 Backend,400000,1,Bangalore,,,,,
4.5,Google,SDE-2 Backend,400000,1,Bangalore,,,,,
4.4,SAP,SDE-2 Backend,400000,1,Bangalore,,,,,
3.6,Cerner,SDE-2 Backend,300000,1,Bangalore,,,,,
3.9,Tata Consultancy Services,Backend Developer,300000,2,Chennai,,,,,
4.2,Pyramidions solutions,Backend Developer,400000,2,Chennai,,,,,
3.8,Cognizant Technology Solutions,Backend Developer,300000,1,Chennai,,,,,
3.8,Cognizant Technology Solutions,Backend Developer,300000,1,Chennai,,,,,
3.8,Capgemini,Backend Developer,300000,1,Chennai,,,,,
3.7,ICICI Bank,Backend Developer,300000,1,Chennai,,,,,
3.6,BNY Mellon,Backend Developer,300000,1,Chennai,,,,,
3.7,Hyundai Motor,Backend Developer,300000,1,Chennai,,,,,
4.1,Working Not Working,Backend Developer,400000,1,Chennai,,,,,
3.7,Karthik Engineering,Backend Developer,300000,1,Chennai,,,,,
4.1,IISER,Backend Developer - Intern,400000,1,Chennai,,,,,
3.6,KloudOne,Backend Developer,300000,1,Chennai,,,,,
3.7,EPIKInDiFi,Backend Developer,300000,1,Chennai,,,,,
4.6,Kissflow,Backend Developer,400000,1,Chennai,,,,,
4.2,Hakuna Matata Solutions,Backend Developer,400000,1,Chennai,,,,,
4.4,Galvanize Test Prep,Backend Developer,400000,1,Chennai,,,,,
4.3,HappyFox,Backend Developer,400000,1,Chennai,,,,,
4.4,Commutatus,Backend Developer,400000,1,Chennai,,,,,
3.8,Spiceblue,Backend Developer,300000,1,Chennai,,,,,
4.8,SmartGig,Backend Developer,400000,1,Chennai,,,,,
4.4,F22 Labs,Backend Developer - Intern,400000,1,Chennai,,,,,
2.2,Takvaviya Analytics,Backend Developer,250000,1,Chennai,,,,,
4.9,Flendzz Technologies,Backend Developer,400000,1,Chennai,,,,,
3.9,Nextwave Multimedia,Backend Developer,300000,1,Chennai,,,,,
4.4,Falcon.io,Backend Developer,400000,1,Chennai,,,,,
3.6,DeVry University,Backend Developer,300000,1,Chennai,,,,,
4,PHEONIX SOLUTIONS,Backend Developer,400000,1,Chennai,,,,,
4.4,Digiryte,Backend Developer,400000,1,Chennai,,,,,
3.2,Symbiance,Backend Developer,300000,1,Chennai,,,,,
3.2,Spectrum7 Technologies,Backend Developer,300000,1,Chennai,,,,,
3.7,Lake George Fire Department,Backend Developer,300000,1,Chennai,,,,,
4,St Global Technologies,Backend Developer,400000,1,Chennai,,,,,
4.8,Zopnik,Backend Developer - Intern,400000,1,Chennai,,,,,
3.2,Aline Global,Backend Developer,300000,1,Chennai,,,,,
3.9,Genuine IT Solution,Backend Developer,300000,1,Chennai,,,,,
4,SinuousTech,Backend Developer,400000,1,Chennai,,,,,
4.5,Encourage Infotech,Backend Developer - Intern,400000,1,Chennai,,,,,
4.2,BIX IT ACADEMY,Backend Developer - Intern,400000,1,Chennai,,,,,
4,Listnr,Backend Developer - Intern,400000,1,Chennai,,,,,
4.5,CloverBridge Technologies,Backend Developer,400000,1,Chennai,,,,,
5,Touchworld technology,Backend Developer,600000,1,Chennai,,,,,
3,Looperex,Backend Developer,300000,1,Chennai,,,,,
4.7,Heiphen,Backend Developer - Intern,400000,1,Chennai,,,,,
4,Devendran T,Backend Developer,400000,1,Chennai,,,,,
4,Symbroj Media,Backend Developer,400000,1,Chennai,,,,,
4,S-Cube Consultancy Services,Backend Developer,400000,1,Chennai,,,,,
4.4,Commutatus,Backend Engineer,400000,2,Chennai,,,,,
4.3,HappyFox,Backend Engineer,400000,2,Chennai,,,,,
4.6,SuperOps.ai,Backend Engineer,400000,2,Chennai,,,,,
4.6,SuperOps.ai,Senior Backend Engineer,400000,2,Chennai,,,,,
4.6,Insent,Senior Backend Engineer,400000,2,Chennai,,,,,
4,EvoDigital Technologies,Backend Process,400000,2,Chennai,,,,,
4.6,OrangeScape,"Software Engineer, Backend",400000,1,Chennai,,,,,
4.1,Siglap IT solutions,"Software Engineer, Backend",400000,1,Chennai,,,,,
4.5,Voltrent Networks,"Software Engineer, Backend",400000,1,Chennai,,,,,
4,Lattis,"Software Engineer, Backend",400000,1,Chennai,,,,,
3.9,Facilio,Backend Software Engineer,300000,1,Chennai,,,,,
4.9,TOYOTA Connected Corporation,Senior Backend Developer,400000,1,Chennai,,,,,
4.8,Rootquotient,Senior Backend Developer,400000,1,Chennai,,,,,
3.5,PatientMD,Senior Backend Developer,300000,1,Chennai,,,,,
4,Business Software India,Senior Backend Developer,400000,1,Chennai,,,,,
4,DONE by NONE,Junior Backend Developer,400000,1,Chennai,,,,,
3.7,Atlas Systems,Backend Engineer,300000,1,Chennai,,,,,
4.9,TOYOTA Connected Corporation,Backend Engineer,400000,1,Chennai,,,,,
4.4,Falcon.io,Backend Engineer,400000,1,Chennai,,,,,
4.4,Genome International,Backend Engineer,400000,1,Chennai,,,,,
3.9,Chandra Shekhar Azad University of Agriculture & Technology,Backend Engineer,300000,1,Chennai,,,,,
4.8,PG Analytics,Backend Engineer,400000,1,Chennai,,,,,
4,Alorb Tech,Backend Engineer - Intern,400000,1,Chennai,,,,,
4,Autometry Technologies,Backend Engineer - Intern,400000,1,Chennai,,,,,
3.8,Nielsen,Senior Backend Engineer,300000,1,Chennai,,,,,
4.2,Mad Street Den Systems,Senior Backend Engineer,400000,1,Chennai,,,,,
4.3,HappyFox,Senior Backend Engineer,400000,1,Chennai,,,,,
4,Alpha Business Solutions,Senior Backend Engineer,400000,1,Chennai,,,,,
3.9,Tata Consultancy Services,NodeJS Backend Developer,300000,1,Chennai,,,,,
4.4,F22 Labs,Backend - Intern,400000,1,Chennai,,,,,
3.1,Infoview Technologies Pvt Limited,Java Backend Developer (),300000,1,Chennai,,,,,
3.4,iEnergizer,Backend Process,300000,1,Chennai,,,,,
4,Merit Group,Backend Process,400000,1,Chennai,,,,,
3.8,DHFL,Backend Process,300000,1,Chennai,,,,,
2.6,Power Centre,Backend Process,250000,1,Chennai,,,,,
4.4,NAC Jewellers,Backend Process,400000,1,Chennai,,,,,
4.2,Insight Financial Solutions,Backend Process,400000,1,Chennai,,,,,
4,St.Mary's Matric Hr.Sec School,Backend Process,400000,1,Chennai,,,,,
4,St Global Technologies,Backend Lead Developer,400000,1,Chennai,,,,,
4.1,Ford Motor Company,Lead Backend Engineer,400000,1,Chennai,,,,,
3.9,TCS e-Serve International,Backend Operations,300000,1,Chennai,,,,,
3.9,Polícia Militar do Estado de São Paulo (PMESP),Backend Operations,300000,1,Chennai,,,,,
4.8,DCKAP,Magento II Backend Developer,400000,1,Chennai,,,,,
3.9,CaratLane,Backend Engineering - Intern,300000,1,Chennai,,,,,
4.2,Mad Street Den Systems,Backend Engineering,400000,1,Chennai,,,,,
4.3,CureAssist,Backend Engineering - Intern,400000,1,Chennai,,,,,
3.8,Concentrix,Backend Support Executive,300000,1,Chennai,,,,,
4.2,Voice Snap,Backend Support Executive,400000,1,Chennai,,,,,
3.5,SBI Card,Backend Operation,300000,1,Chennai,,,,,
3.6,BNY Mellon,Specialist Backend Developer,300000,1,Chennai,,,,,
4,Freshers.com,Backend Developer,400000,1,Hyderabad,,,,,
4.3,Fresher,Backend Developer - Intern,400000,1,Hyderabad,,,,,
3.9,DBS Bank,Backend Developer,300000,1,Hyderabad,,,,,
3.8,no/one,Backend Developer,300000,1,Hyderabad,,,,,
4,Applied Materials,Backend Developer,400000,1,Hyderabad,,,,,
4.5,IIT Kharagpur,Backend Developer,400000,1,Hyderabad,,,,,
3,Mastree,Backend Developer - Intern,300000,1,Hyderabad,,,,,
4.6,iB Hubs,Backend Developer,400000,1,Hyderabad,,,,,
3.9,Zaggle,Backend Developer,300000,1,Hyderabad,,,,,
3.9,Zaggle,Backend Developer,300000,1,Hyderabad,,,,,
4.5,Sifars,Backend Developer,400000,1,Hyderabad,,,,,
4.8,Caw Studios,Backend Developer,400000,1,Hyderabad,,,,,
4,Mounty,Backend Developer - Intern,400000,1,Hyderabad,,,,,
2.3,Veljan Hydrair Limited,Backend Developer,250000,1,Hyderabad,,,,,
4.4,Yumzy,Backend Developer,400000,1,Hyderabad,,,,,
4.2,Agrometrics,Backend Developer - Intern,400000,1,Hyderabad,,,,,
4.9,RudderStack,Backend Developer,400000,1,Hyderabad,,,,,
4.3,Agiliq Info Solutions India,Backend Developer,400000,1,Hyderabad,,,,,
4.1,Manomay,Backend Developer,400000,1,Hyderabad,,,,,
2.4,Enable Data,Backend Developer,250000,1,Hyderabad,,,,,
4,Allvy Software Solutions,Backend Developer,400000,1,Hyderabad,,,,,
3.7,Lake George Fire Department,Backend Developer,300000,1,Hyderabad,,,,,
2.5,Cognier Block,Backend Developer,250000,1,Hyderabad,,,,,
4.2,TouchNote,Backend Developer,400000,1,Hyderabad,,,,,
4.8,AppIt Ventures,Backend Developer,400000,1,Hyderabad,,,,,
4.4,Test Triangle,Backend Developer,400000,1,Hyderabad,,,,,
4.4,Xemplar Insights,Backend Developer,400000,1,Hyderabad,,,,,
3,Colors Software,Backend Developer,300000,1,Hyderabad,,,,,
3.6,Xlenz,Backend Developer - Intern,300000,1,Hyderabad,,,,,
4.1,Deloz,Backend Developer,400000,1,Hyderabad,,,,,
3.7,StrikeTru,Backend Developer,300000,1,Hyderabad,,,,,
2,Arora Group,Backend Developer,250000,1,Hyderabad,,,,,
3,Finance Box,Backend Developer,300000,1,Hyderabad,,,,,
5,DataEvolve Solutions,Backend Developer,600000,1,Hyderabad,,,,,
4.7,X0PA AI,Backend Developer,400000,1,Hyderabad,,,,,
3,Incrivelsoft,Backend Developer,300000,1,Hyderabad,,,,,
4,AnyNews App,Backend Developer,400000,1,Hyderabad,,,,,
3.3,BluePal,Backend Developer,300000,1,Hyderabad,,,,,
4,Pushpak.ai,Backend Developer,400000,1,Hyderabad,,,,,
5,Zibew,Backend Developer,600000,1,Hyderabad,,,,,
4,Dr. Ashwani Kumar,Backend Developer,400000,1,Hyderabad,,,,,
4,gg,Backend Developer,400000,1,Hyderabad,,,,,
4.3,SFORCE IT,Backend Developer,400000,1,Hyderabad,,,,,
4,manuchit reddy,Backend Developer,400000,1,Hyderabad,,,,,
4,COMETLABS (India),Backend Developer,400000,1,Hyderabad,,,,,
5,Extelesi,Backend Developer,600000,1,Hyderabad,,,,,
4,Aadolf,Backend Developer,400000,1,Hyderabad,,,,,
4,Bindu,Backend Developer,400000,1,Hyderabad,,,,,
4.4,Microsoft,SDE-2 Backend,400000,3,Hyderabad,,,,,
4.2,Eunimart,Junior Backend Developer,400000,2,Hyderabad,,,,,
3.5,Huddl,Backend Engineer,300000,2,Hyderabad,,,,,
3.4,OYO,SDE-2 Backend,300000,2,Hyderabad,,,,,
3.6,Nspira Management Services,"Software Engineer, Backend",300000,1,Hyderabad,,,,,
3.9,MySmartPrice,"Software Engineer, Backend",300000,1,Hyderabad,,,,,
4.5,FamPay,"Software Engineer, Backend - Intern",400000,1,Hyderabad,,,,,
3.8,ADmyBRAND,"Software Engineer, Backend",300000,1,Hyderabad,,,,,
4,Ceremorphic,"Software Engineer, Backend",400000,1,Hyderabad,,,,,
2.5,OpenWorld Money,"Software Engineer, Backend",250000,1,Hyderabad,,,,,
2.4,Enable Data,Backend Software Engineer,250000,1,Hyderabad,,,,,
4.1,IBM,Senior Backend Developer,400000,1,Hyderabad,,,,,
4.1,EMPLOYERS,Senior Backend Developer,400000,1,Hyderabad,,,,,
3.9,MySmartPrice,Senior Backend Developer,300000,1,Hyderabad,,,,,
2.4,Raghavendra Rathore Jodhpur,Senior Backend Developer,250000,1,Hyderabad,,,,,
2.4,Enable Data,Senior Backend Developer,250000,1,Hyderabad,,,,,
2.9,Sourceeasy,Senior Backend Developer,250000,1,Hyderabad,,,,,
4.1,Chegg,Junior Backend Developer,400000,1,Hyderabad,,,,,
3.9,ABC,Backend Engineer,300000,1,Hyderabad,,,,,
3.7,Jio,Backend Engineer,300000,1,Hyderabad,,,,,
4.1,Sage,Backend Engineer,400000,1,Hyderabad,,,,,
4.6,SpotDraft,Backend Engineer,400000,1,Hyderabad,,,,,
4.3,Backbase,Backend Engineer,400000,1,Hyderabad,,,,,
4.8,Younify,Backend Engineer,400000,1,Hyderabad,,,,,
4.7,Celebrythm,Backend Engineer - Intern,400000,1,Hyderabad,,,,,
3.9,Verizon,Senior Backend Engineer,300000,1,Hyderabad,,,,,
4.3,Backbase,Senior Backend Engineer,400000,1,Hyderabad,,,,,
4.4,AppIncubator,Senior Backend Engineer,400000,1,Hyderabad,,,,,
4.2,OSOS,Backend Web Developer - Intern,400000,1,Hyderabad,,,,,
3.6,Equiphunt,Backend Web Developer - Intern,300000,1,Hyderabad,,,,,
3,Rave Cyber Solutions,NodeJS Backend Developer,300000,1,Hyderabad,,,,,
4,Vodafone,Backend,400000,1,Hyderabad,,,,,
4.6,Dr. B.V. Raju Institute of Technology,Backend,400000,1,Hyderabad,,,,,
3.9,Oracle,Java Backend Developer (),300000,1,Hyderabad,,,,,
4.2,YES,Java Backend Developer (),400000,1,Hyderabad,,,,,
4.5,ESmob Technologies,Java Backend Developer (),400000,1,Hyderabad,,,,,
3.7,Mphasis,Backend Process,300000,1,Hyderabad,,,,,
3.7,ICICI Lombard General Insurance Company Limited,Backend Process,300000,1,Hyderabad,,,,,
3.2,Knoah Solutions,Backend Process,300000,1,Hyderabad,,,,,
3.5,Texas Review,Backend Process,300000,1,Hyderabad,,,,,
3,Thinkwide Solutions,Backend Process,300000,1,Hyderabad,,,,,
3.3,Novanta,Backend Process,300000,1,Hyderabad,,,,,
4,Shaik Khaled,Backend Process,400000,1,Hyderabad,,,,,
3.8,Amazon,SDE-2 Backend,300000,1,Hyderabad,,,,,
4.3,BA Continuum India,SDE-2 Backend,400000,1,Hyderabad,,,,,
4,Phenom,SDE-2 Backend,400000,1,Hyderabad,,,,,
4.3,Backbase,Junior Backend Engineer,400000,1,Hyderabad,,,,,
3.6,Xlenz,Jr Backend Developer - Intern,300000,1,Hyderabad,,,,,
2.9,Sourceeasy,Backend Lead Developer,250000,1,Hyderabad,,,,,
3.7,ICICI Bank,Backend Executive,300000,1,Hyderabad,,,,,
3.7,Lalamove,Backend Executive,300000,1,Hyderabad,,,,,
5,TechPranee,Lead Backend Engineer - Intern,600000,1,Hyderabad,,,,,
4.6,Fusion Tech,"Backend Developer, NodeJs - Intern",400000,1,Hyderabad,,,,,
3.8,Prodigy Systems and Services,Backend Operations,300000,1,Hyderabad,,,,,
4.5,Montaigne Smart Business Solutions,Lead Developer BackEnd,400000,1,Hyderabad,,,,,
3.3,Infosys,Java Backend Web Developer,300000,1,Hyderabad,,,,,
4.1,Monster Com India,Backend Support,400000,1,Hyderabad,,,,,
4.1,Monster Com India,Backend Support Executive,400000,1,Hyderabad,,,,,
3.7,Way2Online,Node Js Backend Developer,300000,1,Hyderabad,,,,,
2.9,Spandana Sphoorty,Backend Associate,250000,1,Hyderabad,,,,,
3.7,Bussan Auto Finance,Operations Backend,300000,1,Hyderabad,,,,,
3.7,ICICI Bank,Chargeback Backend,300000,1,Hyderabad,,,,,
4.9,Cloud Resources (TX),Backkend Executive,400000,1,Hyderabad,,,,,
1.6,Z5X,Backend Engineer Head,250000,1,Hyderabad,,,,,
3.8,Axis Bank,Assistant Manager Backend,300000,1,Hyderabad,,,,,
4.7,Capital Float,Backend Developer - Intern,400000,1,Pune,,,,,
3.7,Lentra AI,Backend Developer,300000,1,Pune,,,,,
4.7,Velotio,Backend Developer,400000,1,Pune,,,,,
3.1,AppDirect,Backend Developer,300000,1,Pune,,,,,
4,SRV Media,Backend Developer,400000,1,Pune,,,,,
4.4,MindInventory,Backend Developer,400000,1,Pune,,,,,
3,CredenTek Software & Consultancy,Backend Developer,300000,1,Pune,,,,,
4,Roambee,Backend Developer,400000,1,Pune,,,,,
5,Aakash Informatics,Backend Developer,600000,1,Pune,,,,,
4,Ridecell,Backend Developer,400000,1,Pune,,,,,
4.7,Accucia,Backend Developer,400000,1,Pune,,,,,
4,Ridecell,Backend Developer - Intern,400000,1,Pune,,,,,
4.8,Tops Office Pros Business Services,Backend Developer,400000,1,Pune,,,,,
4.1,Solytics Partners,Backend Developer,400000,1,Pune,,,,,
4.7,iB Arts,Backend Developer - Intern,400000,1,Pune,,,,,
4.6,No No No,Backend Developer,400000,1,Pune,,,,,
3.5,Cemtrex,Backend Developer,300000,1,Pune,,,,,
3.3,Xtensible Software Technologies,Backend Developer,300000,1,Pune,,,,,
3.7,Geekyworks IT Solutions,Backend Developer - Intern,300000,1,Pune,,,,,
4.6,sRide Carpool App,Backend Developer,400000,1,Pune,,,,,
4.1,Nexus Software,Backend Developer,400000,1,Pune,,,,,
2.9,Zotalabs,Backend Developer,250000,1,Pune,,,,,
3.8,CityLink Technology Solutions,Backend Developer - Intern,300000,1,Pune,,,,,
2.2,Abhay Techsolutions,Backend Developer,250000,1,Pune,,,,,
4.7,Famepilot,Backend Developer - Intern,400000,1,Pune,,,,,
4.5,Varseno Solutions,Backend Developer,400000,1,Pune,,,,,
4.8,CleverGround,Backend Developer,400000,1,Pune,,,,,
4.3,FogHorn Systems,Backend Developer,400000,1,Pune,,,,,
3.1,Beerbiceps,Backend Developer,300000,1,Pune,,,,,
4.4,US Electrical Services,Backend Developer - Intern,400000,1,Pune,,,,,
4.6,Dreamcare Developers,Backend Developer,400000,1,Pune,,,,,
4.1,Asmadiya Technologies,Backend Developer - Intern,400000,1,Pune,,,,,
4,Fenixwork Solutions,Backend Developer,400000,1,Pune,,,,,
5,Honest Website Designs,Backend Developer,600000,1,Pune,,,,,
4.4,HokuApps,Backend Developer,400000,1,Pune,,,,,
4.6,Zazzy (India),Backend Developer,400000,1,Pune,,,,,
4.3,muVerity,Backend Developer,400000,1,Pune,,,,,
4.2,Kshan Tech Soft,Backend Developer,400000,1,Pune,,,,,
5,Maruti Impex,Backend Developer,600000,1,Pune,,,,,
4,Kretaro Technologies,Backend Developer,400000,1,Pune,,,,,
5,Artdex & Cognoscis Technologies,Backend Developer,600000,1,Pune,,,,,
4,M.D. Hubbard Spring,Backend Developer,400000,1,Pune,,,,,
4.7,Komfrey Technologies,Backend Developer,400000,1,Pune,,,,,
